Name,Date,Open,High,Low,Close,Volume
FT-SE100,19990526,6244.20,6292.00,6178.10,6236.80,0
FT-SE100,19990527,6246.80,6279.80,6155.20,6199.50,0
FT-SE100,19990528,6193.50,6229.10,6110.10,6226.20,0
FT-SE100,19990601,6231.00,6354.30,6227.50,6250.00,0
FT-SE100,19990602,6248.00,6313.80,6243.10,6302.20,0
FT-SE100,19990603,6315.90,6359.70,6302.20,6348.60,0
FT-SE100,19990604,6348.20,6365.80,6274.10,6361.50,0
FT-SE100,19990607,6392.70,6425.90,6380.50,6412.00,0
FT-SE100,19990608,6414.20,6466.40,6410.50,6431.50,0
FT-SE100,19990609,6429.20,6472.40,6418.70,6453.00,0
FT-SE100,19990610,6455.20,6469.40,6381.50,6403.40,0
FT-SE100,19990611,6407.90,6501.50,6406.40,6484.80,0
FT-SE100,19990614,6495.30,6495.30,6402.10,6430.10,0
FT-SE100,19990615,6435.10,6451.40,6403.80,6451.20,0
FT-SE100,19990616,6460.30,6535.30,6430.80,6504.90,0
FT-SE100,19990617,6518.00,6548.10,6465.80,6493.60,0
FT-SE100,19990618,6511.10,6593.10,6508.90,6527.80,0
FT-SE100,19990621,6551.80,6613.60,6551.80,6581.20,0
FT-SE100,19990622,6567.10,6571.60,6513.10,6552.40,0
FT-SE100,19990623,6557.60,6557.60,6471.60,6496.50,0
FT-SE100,19990624,6498.30,6514.30,6404.70,6416.70,0
FT-SE100,19990625,6409.40,6446.20,6379.60,6435.40,0
FT-SE100,19990628,6436.90,6438.20,6388.80,6405.70,0
FT-SE100,19990629,6414.90,6430.30,6301.80,6307.10,0
FT-SE100,19990630,6338.10,6371.60,6287.90,6318.50,0
FT-SE100,19990701,6372.10,6489.00,6372.10,6488.90,0
FT-SE100,19990702,6494.70,6521.80,6459.50,6491.90,0
FT-SE100,19990705,6516.10,6606.90,6516.00,6592.00,0
FT-SE100,19990706,6591.80,6620.80,6543.90,6620.60,0
FT-SE100,19990707,6606.80,6631.50,6560.60,6597.40,0
FT-SE100,19990708,6603.40,6649.50,6520.10,6557.30,0
FT-SE100,19990709,6554.70,6585.10,6538.80,6562.60,0
FT-SE100,19990712,6565.50,6623.80,6544.10,6545.50,0
FT-SE100,19990713,6545.70,6545.70,6445.60,6445.60,0
FT-SE100,19990714,6456.40,6535.90,6453.90,6473.10,0
FT-SE100,19990715,6484.70,6583.70,6470.30,6575.00,0
FT-SE100,19990716,6586.70,6592.20,6544.20,6563.20,0
FT-SE100,19990719,6568.60,6622.10,6476.50,6483.70,0
FT-SE100,19990720,6468.70,6478.50,6384.90,6392.00,0
FT-SE100,19990721,6370.80,6374.40,6310.00,6329.80,0
FT-SE100,19990722,6343.20,6355.50,6272.80,6297.80,0
FT-SE100,19990723,6285.70,6305.50,6199.10,6207.40,0
FT-SE100,19990726,6207.70,6223.90,6092.10,6169.10,0
FT-SE100,19990727,6193.30,6281.70,6193.30,6262.80,0
FT-SE100,19990728,6272.50,6316.20,6258.00,6297.20,0
FT-SE100,19990729,6257.00,6257.60,6117.50,6117.50,0
FT-SE100,19990730,6145.80,6232.80,6142.00,6231.90,0
FT-SE100,19990802,6228.40,6301.90,6156.70,6288.30,0
FT-SE100,19990803,6285.00,6298.10,6220.10,6250.60,0
FT-SE100,19990804,6253.30,6282.90,6218.80,6235.40,0
FT-SE100,19990805,6198.40,6198.40,6078.50,6101.60,0
FT-SE100,19990806,6130.30,6179.30,6098.80,6121.00,0
FT-SE100,19990809,6125.90,6164.90,6112.10,6126.40,0
FT-SE100,19990810,6125.10,6126.90,5976.20,5978.40,0
FT-SE100,19990811,5980.40,6049.10,5980.00,6014.40,0
FT-SE100,19990812,6045.20,6153.30,6045.20,6153.30,0
FT-SE100,19990813,6142.20,6247.70,6115.70,6245.10,0
FT-SE100,19990816,6246.60,6263.50,6207.30,6235.40,0
FT-SE100,19990817,6232.80,6240.50,6166.20,6166.40,0
