Name,Date,Open,High,Low,Close,Volume
CAC40,20080701,4405.25,4415.86,4307.09,4341.21,0
CAC40,20080702,4353.57,4378.16,4296.48,4296.48,0
CAC40,20080703,4257.53,4358.02,4224.13,4343.99,0
CAC40,20080704,4358.60,4358.60,4266.00,4266.00,0
CAC40,20080707,4307.31,4350.94,4271.00,4342.59,0
CAC40,20080708,4254.01,4292.41,4224.08,4275.61,0
CAC40,20080709,4317.64,4342.63,4301.48,4339.66,0
CAC40,20080710,4268.47,4293.12,4209.64,4231.56,0
CAC40,20080711,4254.02,4260.81,4100.64,4100.64,0
CAC40,20080714,4150.86,4189.22,4135.15,4142.53,0
CAC40,20080715,4092.45,4110.27,4024.84,4061.15,0
